지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 현지기압(hPa),가조시간(hr),평균 전운량(1/10),평균 지면온도(°C)
235,보령,2024-12-21,2,-1,5.2,.8,2.5,-3.1,1019.1,9.7,7.5,2
235,보령,2024-12-22,-1.1,-3.6,3.6,,2.7,-7.8,1026.5,9.7,.4,-.6
235,보령,2024-12-23,1.6,-4.1,8.3,.1,1.3,-2.3,1025.4,9.7,3.9,1.1
235,보령,2024-12-24,.9,-2.9,7,,1.2,-4.1,1026.8,9.7,2.9,1.4
235,보령,2024-12-25,4.3,-.9,9.5,1,1.6,-.9,1024,9.7,7,3.6
235,보령,2024-12-26,2.8,-.6,6.6,0,2.2,-3.6,1024.3,9.7,6.3,2.2
235,보령,2024-12-27,.4,-2.1,3.8,3.6,2,-5.4,1024.7,9.7,7.9,2
235,보령,2024-12-28,-.5,-2.8,1.8,,2,-4.5,1023.4,9.7,8.1,1.8
235,보령,2024-12-29,3.5,-.7,8.2,,1.7,-1.5,1023.4,9.7,7.3,3.8
235,보령,2024-12-30,7.9,4.8,11.5,,3,2,1017.9,9.7,7.5,5.9
235,보령,2024-12-31,2.1,-2.7,6.6,,2.1,-6.8,1020.4,9.7,.3,2.5
236,부여,2024-06-01,19.8,14.6,25.8,,2,12.9,1009.7,14.5,3.5,25.7
236,부여,2024-06-02,19,11.7,26.7,,1.2,12,1009.1,14.5,3.5,24.7
236,부여,2024-06-03,20.1,11.3,28.2,,.9,12.4,1009.1,14.5,.3,27.1
236,부여,2024-06-04,20.5,14.4,28.4,,1.1,13.4,1014.2,14.5,0,28.2
236,부여,2024-06-05,21.4,15.4,28.7,,1.1,16.3,1016.6,14.5,5.5,26.9
236,부여,2024-06-06,21.2,16.3,29.1,,1,15.2,1015.1,14.5,4.3,28.2
236,부여,2024-06-07,21.5,14.3,28,0,.9,14.3,1012.2,14.6,8.6,26.8
236,부여,2024-06-08,20.8,17.5,26.3,2.2,1,17.9,1007.6,14.6,8,25.4
236,부여,2024-06-09,22.5,18.1,29.4,,1.1,18,1006.6,14.6,3.6,29.4
236,부여,2024-06-10,23.2,17.4,30.4,,1.4,17.4,1006.7,14.6,1.3,30
236,부여,2024-06-11,23.6,18.5,30.8,,1.2,17.1,1006.1,14.6,2.4,30.9
236,부여,2024-06-12,24.1,15.8,32.6,,1.1,15,1004.3,14.6,2.4,31.8
236,부여,2024-06-13,25.1,16,33.8,,1,14.9,1003.2,14.6,1.1,32.7
236,부여,2024-06-14,25,17.7,32.3,,1.3,16.9,1004,14.6,5.8,32.2
236,부여,2024-06-15,24.1,20.1,28.6,.5,1.3,19.2,1002.5,14.6,5.8,29.3
236,부여,2024-06-16,23.4,18,30.1,,1.4,16.4,1005.6,14.6,2.3,32
236,부여,2024-06-17,21.8,15.2,28.4,,.7,15.3,1006.8,14.6,6.4,27.9
236,부여,2024-06-18,23.2,13.8,33.7,,.8,16.1,1006.1,14.6,.4,31.9
236,부여,2024-06-19,25.3,16.9,35.8,,.9,16.5,1006.9,14.6,5,32.2
236,부여,2024-06-20,24.2,17.2,31.2,,.7,16.3,1003.1,14.6,6.9,31.1
236,부여,2024-06-21,25.2,17.4,31.6,0,1.2,17.4,1001.3,14.6,7,32.5
236,부여,2024-06-22,23.1,21.7,24.5,17,.9,22,996.5,14.6,9.6,25.3
236,부여,2024-06-23,24.4,21.9,29.2,.5,1.5,21.6,998.1,14.6,7.3,27.6
236,부여,2024-06-24,24.4,18.8,29.1,,2.1,19.5,1003,14.6,6.1,28.4
236,부여,2024-06-25,21.6,15.9,28.7,,1.1,16.2,1010.2,14.6,6.5,26.4
236,부여,2024-06-26,23.4,16.8,30.6,,.8,17.2,1013.6,14.6,3.4,30
236,부여,2024-06-27,23.2,17.9,28.6,,.7,18.3,1010.4,14.6,6.1,27.3
236,부여,2024-06-28,24.8,18.5,31.8,,1,17.6,1006.1,14.6,1.8,32.1
236,부여,2024-06-29,24.3,20.4,29,65.1,2.8,21.3,1002.1,14.6,8.4,27.6
236,부여,2024-06-30,24.4,21.8,28,5.9,2.6,22.5,997.8,14.6,8.8,26.6
236,부여,2024-07-01,25.3,20.5,31.3,,1,21.4,1002.7,14.6,4.1,28.8
236,부여,2024-07-02,25,21.7,29.3,86.4,1.5,23.3,1002.3,14.6,10,25.6
236,부여,2024-07-03,25.5,22.4,29.1,3.5,2,22.3,1007.9,14.6,6.4,28
236,부여,2024-07-04,27.3,22.8,32,1.1,1.6,23,1006,14.6,4,29
236,부여,2024-07-05,25.4,22.6,29.6,0,2.1,20.5,1004.3,14.6,7.3,29.1
236,부여,2024-07-06,27.3,22.5,31.7,,3.2,23.6,1002.8,14.5,8.3,28.4
236,부여,2024-07-07,25.7,24.2,27.7,21.9,1.3,24.8,1003.4,14.5,9.9,26.8
236,부여,2024-07-08,24.7,22.7,26.7,96.7,.8,24.3,1004.8,14.5,10,26.1
236,부여,2024-07-09,23.8,22.4,24.6,42.4,.7,23.2,1003.1,14.5,9.8,25.4
236,부여,2024-07-10,23.9,21.7,27.4,135.6,1.2,22.2,999,14.5,7.5,27
236,부여,2024-07-11,23.9,21,27.2,,.6,21.8,1001.1,14.5,6.9,26.4
236,부여,2024-07-12,25.5,21.6,31,.1,.8,22.1,1001.3,14.4,3.9,28.7
236,부여,2024-07-13,25.9,21.3,30.8,,.4,22.6,1004.2,14.4,2.4,29.2
236,부여,2024-07-14,26.1,23.1,31.7,1.5,.8,22.9,1007.4,14.4,7.5,30.1
236,부여,2024-07-15,26.8,23.5,31.9,0,.7,22.8,1009.7,14.4,4.4,29.4
236,부여,2024-07-16,24.5,22.5,26.5,107.3,.5,23.8,1009.3,14.4,8.5,26.9
236,부여,2024-07-17,27.2,22.6,31.2,.5,1.1,24.2,1007.5,14.4,9.8,28
236,부여,2024-07-18,25.9,23.9,27.6,17.8,1.7,23.8,1002.2,14.3,9.6,26.3
236,부여,2024-07-19,25.1,23.2,28.6,1.4,.6,23.8,1004.8,14.3,7.3,27.4
236,부여,2024-07-20,26.3,22.6,31.4,25.4,1.1,24.1,1006,14.3,8.3,28.2
236,부여,2024-07-21,27.5,23.9,31.5,3.3,1,24.8,1006.9,14.3,5,28.9
236,부여,2024-07-22,28.8,25.1,31.6,,1.4,24.7,1005.3,14.3,8.1,29.9
236,부여,2024-07-23,26.9,25.3,28.6,4.2,.7,25.3,1004.2,14.2,8.4,28.2
236,부여,2024-07-24,28.3,25.3,33.2,1.4,.8,25.5,1003.7,14.2,1.9,30.9
236,부여,2024-07-25,27.9,24.2,34.2,14,.5,24.9,1005.1,14.2,6.1,31.7
236,부여,2024-07-26,27.8,24.6,33.6,2.5,.8,25.4,1008.7,14.2,8.3,29.9
236,부여,2024-07-27,28.6,25.4,33,1.9,.7,25.9,1013.2,14.1,8.1,30.6
236,부여,2024-07-28,29.2,25.6,33.9,,1,24.9,1011.9,14.1,7,31.4
236,부여,2024-07-29,28.1,25.9,31.6,,1,24.5,1009.1,14.1,2.6,30.5
236,부여,2024-07-30,28.5,25.8,31.9,,.9,24.5,1007,14,1.9,31.4
236,부여,2024-07-31,28.6,25.2,33.3,,.7,25.3,1005.8,14,2.3,31.8
236,부여,2024-08-01,29.4,25.8,33.5,,.6,25.6,1003.8,14,3,33.5
236,부여,2024-08-02,29.5,26.3,33.5,,.7,26.3,1003.7,14,4.1,33.1
236,부여,2024-08-03,29.9,26.7,34.7,0,.4,26.3,1006.2,13.9,4.4,33.8
236,부여,2024-08-04,29.7,25.1,35.5,,.4,25.9,1006.5,13.9,2.3,35
236,부여,2024-08-05,27.7,24.4,34.1,3.8,.7,25.4,1006.8,13.9,7.4,31.5
236,부여,2024-08-06,27.8,23.7,33.6,3.9,.6,25,1006.4,13.8,6.5,30.8
236,부여,2024-08-07,28.9,25.1,34.6,,.4,25.3,1004.9,13.8,3.4,32.5
236,부여,2024-08-08,26.3,24.2,29,.3,.3,24.7,1004.1,13.8,7.8,29.8
236,부여,2024-08-09,28.1,24.3,33.9,,.4,24.4,1003.1,13.7,.9,32.9
236,부여,2024-08-10,28.8,24.9,34.5,,.5,24.6,1002.1,13.7,5.9,32.9
236,부여,2024-08-11,29.3,24.4,34.6,,.5,24.2,1001.5,13.7,1.3,34.7
236,부여,2024-08-12,29.4,24.9,35.5,,.4,25.2,1003.3,13.6,1.6,32.8
236,부여,2024-08-13,29.5,25.5,35.3,.3,.8,24.2,1006.5,13.6,3.5,34.3
236,부여,2024-08-14,29.2,24.5,35,,.6,23.4,1006.5,13.6,2.8,34.4
236,부여,2024-08-15,28.5,24.5,34.7,,.5,23.9,1006.4,13.6,3.3,34.1
236,부여,2024-08-16,28.6,23.8,34.8,,.6,23.8,1007.4,13.5,4.4,34.6
236,부여,2024-08-17,28.7,24.4,34.5,1,.6,24.3,1009.1,13.5,6.1,33.7
236,부여,2024-08-18,27.6,24.2,34,0,.5,24.4,1008.5,13.4,5.8,32.5
236,부여,2024-08-19,29,23.6,34.6,0,.5,24.2,1007,13.4,3.4,34.6
236,부여,2024-08-20,29.9,26,35.7,13.2,.7,25.7,1007.2,13.4,5.8,34.6
236,부여,2024-08-21,28.9,27,32.4,3.1,1.3,26.1,1006.5,13.3,8.4,29.8
236,부여,2024-08-22,27.3,24.3,31.2,12.8,.9,25.4,1004.3,13.3,6.1,29.6
236,부여,2024-08-23,27.5,23.2,32.6,,.6,24.5,1007.7,13.3,1.9,30.3
236,부여,2024-08-24,27.3,23.2,32.8,2.2,.4,24.3,1009.2,13.2,4,30.8
236,부여,2024-08-25,27.2,23.8,32.5,0,.3,24.8,1007.9,13.2,4.5,30.4
236,부여,2024-08-26,27.5,24.3,32.4,,.4,24.7,1005.5,13.2,6.9,30.5
236,부여,2024-08-27,26.3,24.4,28.4,.2,.7,23.9,1004.5,13.1,8.3,28.5
236,부여,2024-08-28,27.2,22.4,32.4,,1.2,21.1,1006.4,13.1,.4,30.2
236,부여,2024-08-29,28.3,23.3,33.9,,1,21.3,1004.4,13.1,1,31.4
236,부여,2024-08-30,27.7,22.1,34.1,,.8,21.8,1003.9,13,.3,31.8
236,부여,2024-08-31,26.3,20.6,32.4,,.4,21.8,1005.8,13,1.4,31
236,부여,2024-09-01,26.3,22.3,32,,.6,22.2,1006.5,12.9,4.5,31.8
236,부여,2024-09-02,23.9,21.6,26.5,.7,.3,21.8,1008.1,12.9,7.4,27.4
236,부여,2024-09-03,26.9,22.1,31.6,,.7,21.1,1010,12.9,6,30
236,부여,2024-09-04,26.6,21,33,,.6,19.8,1008.2,12.8,2.6,31.3
236,부여,2024-09-05,25.8,21.6,31.6,0,.6,22.9,1007.1,12.8,6.8,31.3
236,부여,2024-09-06,25.2,24,27.8,4.1,.2,23.8,1009.9,12.8,9,28.2
236,부여,2024-09-07,26.1,22.3,32.2,,.5,22.7,1012.2,12.7,3,29.8
236,부여,2024-09-08,25.5,20.8,32.6,,.4,21.7,1012.5,12.7,3.4,29.7
236,부여,2024-09-09,27.8,22.4,34.4,,.4,23,1011.6,12.7,2.6,31.4
236,부여,2024-09-10,29.1,23.7,35.5,,.5,23,1011.9,12.6,.3,32.4
236,부여,2024-09-11,26.9,24.2,34.1,5.5,.4,24.4,1014.5,12.6,8.4,31.4
236,부여,2024-09-12,26.3,24.7,30.4,1.7,.4,25,1013.4,12.5,8.9,27.9
236,부여,2024-09-13,27.2,24,32.9,,.6,24.2,1008.3,12.5,7,30.4
236,부여,2024-09-14,28.6,24.8,33.9,,.6,24.3,1005,12.5,4,33.8
236,부여,2024-09-15,29.7,24.1,35.3,,.8,23.9,1007.7,12.4,3.5,35.5
236,부여,2024-09-16,28.3,24.5,32.5,,.8,23.2,1013.5,12.4,6.4,32.6
236,부여,2024-09-17,29.5,24.9,35.6,0,.5,24.9,1013.3,12.4,5.3,35.6
236,부여,2024-09-18,27.9,24.1,34.8,3.5,.6,24.6,1012.6,12.3,6,34.7
236,부여,2024-09-19,28.4,24,34.8,,.3,24.6,1012.7,12.3,7.1,32
236,부여,2024-09-20,25.9,24.3,27.5,37.5,.6,25.1,1008.6,12.2,10,27.4
236,부여,2024-09-21,22.8,20.4,26.7,109.6,.9,22.1,1004.3,12.2,9.1,24.9
236,부여,2024-09-22,22.2,18.2,27,,1,17.5,1010.4,12.2,4,25.4
236,부여,2024-09-23,21,16.7,26.7,,1.1,14.3,1015.9,12.1,2,24.5
236,부여,2024-09-24,20.6,15.5,27.4,,.8,14.4,1014.7,12.1,4.1,24.4
236,부여,2024-09-25,22.6,18.4,28.4,,.4,18.1,1013,12,6.4,25.8
236,부여,2024-09-26,23.2,19.4,29.1,,.5,19.8,1011.9,12,5.5,25.9
236,부여,2024-09-27,22.4,17.5,28.8,,.5,18.2,1012.3,12,2.1,25.6
236,부여,2024-09-28,23.8,19.1,29.5,,1.3,17.9,1016.1,11.9,1.3,26.6
236,부여,2024-09-29,22.7,17.6,28.5,,1,17.1,1018.1,11.9,2.4,26.3
236,부여,2024-09-30,20.9,16.1,28,,.6,15.2,1014.5,11.8,2.4,25
236,부여,2024-10-01,17.5,14.1,20.7,.7,.6,13.7,1011.5,11.8,8,20.1
236,부여,2024-10-02,14.1,9.8,20.6,,.8,6.6,1017.6,11.8,4.3,19.6
236,부여,2024-10-03,12.4,8.9,15.8,2.1,1,10.3,1020.9,11.7,6.4,16
236,부여,2024-10-04,14.8,8.5,23.1,,.5,10.9,1022.8,11.7,1,19.4
236,부여,2024-10-05,16,9.5,23.6,,.6,11.9,1021.6,11.7,3.1,20.1
236,부여,2024-10-06,16.2,12.7,18.9,.2,.4,14.4,1019.2,11.6,9.9,18.2
236,부여,2024-10-07,16.7,14.3,20.1,1.9,.2,15.1,1016.6,11.6,9.5,19.4
236,부여,2024-10-08,17.1,13.4,23.8,,.4,14,1015.6,11.6,3.4,21.2
236,부여,2024-10-09,17.3,11,23.9,,.7,13.1,1014.7,11.5,3.9,20.5
236,부여,2024-10-10,16.4,11.5,23.3,0,.4,13.7,1014.1,11.5,3.6,19.8
236,부여,2024-10-11,16.6,11.4,24.6,,.3,12.9,1017.3,11.4,.9,19.7
236,부여,2024-10-12,16.5,10.5,25.1,,.4,12.2,1021.8,11.4,0,20.6
236,부여,2024-10-13,16.6,9.7,23.5,,.4,13.4,1021.7,11.4,6.8,19.2
236,부여,2024-10-14,17.1,15.1,18.8,11,.6,16.5,1017.7,11.3,10,18.4
236,부여,2024-10-15,18.6,16.9,20.9,22.4,.3,18.1,1016.5,11.3,8.8,20.5
236,부여,2024-10-16,18.2,14.5,22.9,,.5,16.6,1021.1,11.3,6.3,21.5
236,부여,2024-10-17,18.5,14,25.3,,.6,15.1,1020.3,11.2,6.3,21.4
236,부여,2024-10-18,19.6,15.4,23.2,36.9,.6,18.9,1011.9,11.2,9.5,19.6
236,부여,2024-10-19,17.7,14.4,23,.4,1.1,15.1,1016.8,11.1,8,19.5
236,부여,2024-10-20,13.2,9,17.9,,1.7,6.1,1027.9,11.1,2.6,16.7
236,부여,2024-10-21,14.1,7.2,20,.2,.6,11.1,1022.4,11.1,9.3,17.3
236,부여,2024-10-22,16.9,15.2,18.6,8.2,.5,16.6,1013.4,11,9.9,18.2
236,부여,2024-10-23,13.8,7.3,18.5,.1,1.4,8.9,1016.6,11,3.6,16.6
236,부여,2024-10-24,11.4,5.4,19.7,,.6,7.5,1021.3,11,0,16.6
236,부여,2024-10-25,14.8,9.2,21.7,,1.2,10.5,1022.9,10.9,4.8,16.7
236,부여,2024-10-26,16,9.3,24.5,,.4,12.1,1019.2,10.9,.9,19.7
236,부여,2024-10-27,14.9,11.4,18.7,.4,.3,13.7,1013.5,10.9,9.8,16.7
236,부여,2024-10-28,15.1,11.2,18.9,,.5,11.9,1013.8,10.8,7.4,16.7
236,부여,2024-10-29,14.8,10.9,19.8,,.7,10.3,1017.3,10.8,7,16.9
236,부여,2024-10-30,14.2,8.7,22.1,,.5,10.3,1021.4,10.8,0,17.3
236,부여,2024-10-31,14.2,7.3,22.9,,.4,9.7,1021.5,10.7,2.4,17.8
236,부여,2024-11-01,14,11,15.5,1.8,.8,11.4,1017.4,10.7,10,14.4
236,부여,2024-11-02,17.1,12.3,24,,.9,12,1016.3,10.7,3.5,19
236,부여,2024-11-03,14.8,9.1,23.4,,.4,11.8,1020.8,10.6,.5,18.4
236,부여,2024-11-04,14.5,8.4,22.3,1,.7,9.1,1020,10.6,4.8,16.9
236,부여,2024-11-05,9,3.6,16,,.7,2.8,1021.5,10.6,3,13.3
236,부여,2024-11-06,6.5,.6,14.7,,.6,.5,1025.6,10.5,0,11.8
236,부여,2024-11-07,6.5,-1.2,16.7,,.3,.6,1028.6,10.5,0,11.7
236,부여,2024-11-08,8.8,1.3,18.6,,.3,4.5,1026.7,10.5,1.4,12.9
236,부여,2024-11-09,11.2,3.9,19.5,,.4,7.7,1024.9,10.4,4.1,13.6
236,부여,2024-11-10,12.7,7.8,21.3,,.3,9.2,1021,10.4,4.8,15.1
236,부여,2024-11-11,11.9,4.8,21.7,,.3,7.9,1019,10.4,2.3,15.1
236,부여,2024-11-12,13,7.3,20.6,,.5,7.9,1018.8,10.3,2.4,15.8
236,부여,2024-11-13,11.5,4.1,21,,.3,8.1,1021,10.3,2.6,14.1
236,부여,2024-11-14,13,8,19.1,.1,.2,10.7,1019.3,10.3,9,13.6
236,부여,2024-11-15,14.7,10.4,20.7,7.9,.7,11.9,1017.2,10.3,5.8,16.7
236,부여,2024-11-16,16.2,9.9,23,.3,.5,12.6,1015.5,10.2,6.8,18.1
236,부여,2024-11-17,9.9,4.1,15.4,,1.5,1.3,1022.4,10.2,6.3,11.2
236,부여,2024-11-18,3.8,-1.5,9,,1.3,-10.1,1031,10.2,.6,8.1
236,부여,2024-11-19,4,-3.1,12.3,,.4,-2,1028.5,10.2,4.8,6.8
236,부여,2024-11-20,5.6,-1.3,12.6,.5,.3,1.5,1023.6,10.1,7.3,7.7
236,부여,2024-11-21,8.4,3.8,16,.1,.4,5.5,1019.8,10.1,4.3,10.1
236,부여,2024-11-22,6.3,-.4,13.5,,.8,0,1022.3,10.1,0,9.7
236,부여,2024-11-23,4.2,-2.2,12.7,,.5,-1.8,1026.2,10.1,1.9,7.7
236,부여,2024-11-24,4.8,-1.4,14.1,,.3,.1,1028.1,10,1.1,8.3
236,부여,2024-11-25,9.4,.1,17.5,.9,.8,3.8,1022,10,5.9,10.6
236,부여,2024-11-26,8.4,5,12.1,25.4,1.6,2.7,1012.6,10,9.3,9.3
236,부여,2024-11-27,4.9,1.6,7.8,2.7,2.6,-3.5,1011.6,10,8.1,5.3
236,부여,2024-11-28,4.8,2,10.2,2.2,1.5,.5,1010.8,9.9,8.5,5.5
236,부여,2024-11-29,2.5,-.2,4.4,3.1,.5,1.2,1012.6,9.9,7.5,6.2
236,부여,2024-11-30,2.6,-1.9,10.3,0,.1,1.8,1015.2,9.9,4.5,5.5
236,부여,2024-12-01,5.2,-.5,11.5,,.1,4.2,1014.8,9.9,6.3,7
236,부여,2024-12-02,6.9,1.9,16.6,0,.8,4,1015.9,9.9,2.3,8.5
236,부여,2024-12-03,1.5,-2,7.3,,.7,-5.3,1022.6,9.8,5,4.8
236,부여,2024-12-04,3.1,.1,9,0,.7,-3.5,1020.9,9.8,4.9,7.1
236,부여,2024-12-05,4,-1.2,11.3,1.8,.8,1,1016.8,9.8,6.4,6.2
236,부여,2024-12-06,3.4,-1.5,9.4,.3,.9,-1.1,1020.1,9.8,3.5,5.2
236,부여,2024-12-07,1,-3.5,6.1,.4,.7,-2.6,1023.2,9.8,4.8,2.2
236,부여,2024-12-08,-.3,-4.4,5.8,,.7,-4.9,1025.6,9.8,.6,2.7
236,부여,2024-12-09,.9,-5.3,5.2,,.3,-2.8,1023.9,9.8,6,3.3
236,부여,2024-12-10,3.1,-1.6,9.2,,.6,-1.9,1022.9,9.8,5.4,5.2
236,부여,2024-12-11,1.9,-2.6,9.2,,.5,-2.7,1021.7,9.8,4.4,4.3
236,부여,2024-12-12,0,-5.8,7.2,,.5,-5.9,1023.9,9.7,4.3,2
236,부여,2024-12-13,-.8,-3.9,3.9,.5,.4,-3.3,1021.7,9.7,7.4,1.2
236,부여,2024-12-14,-1,-6.4,5.3,1.8,.7,-4.2,1024.4,9.7,3.6,.7
236,부여,2024-12-15,1.4,-1.2,4.3,4.3,.5,-.3,1020.8,9.7,7.9,2.4
236,부여,2024-12-16,2.1,-1.8,6.8,.7,.5,-1.3,1021.5,9.7,7,4.1
236,부여,2024-12-17,1.2,-2.5,6.7,,.6,-3,1024.3,9.7,5.5,3.3
236,부여,2024-12-18,-1.6,-6.3,2.6,,1.2,-7.7,1025.8,9.7,3.9,2.4
236,부여,2024-12-19,-3,-8.9,5,,.4,-8.3,1028.4,9.7,3.5,1.2
236,부여,2024-12-20,-1.1,-5,2.7,.9,.3,-4.2,1021.8,9.7,8.5,0
236,부여,2024-12-21,.4,-1.7,2.9,3.2,1.2,-2.2,1019.1,9.7,5.8,1.3
236,부여,2024-12-22,-2.1,-6.3,3.3,,1,-8.1,1026.8,9.7,0,1.7
236,부여,2024-12-23,-1.9,-7.4,6.6,0,.4,-3.9,1026.1,9.7,2.9,0
236,부여,2024-12-24,-.7,-5.8,6.4,,.3,-4.1,1027.3,9.7,2.9,2
236,부여,2024-12-25,2,-3.5,8.7,.1,.4,-1.6,1024.6,9.7,8.1,3.2
236,부여,2024-12-26,1.5,-1.7,6.1,1,1.4,-3.6,1024.3,9.7,1.8,3.1
236,부여,2024-12-27,-.3,-3.4,3.3,1.1,.7,-6,1025.1,9.7,7,2.6
236,부여,2024-12-28,-1.1,-5.8,1.4,,.8,-5,1023.8,9.7,5.1,1.4
236,부여,2024-12-29,1.7,-2.3,7.4,,.5,-1.5,1024.2,9.7,6.1,3.4
236,부여,2024-12-30,4.6,-.7,11.2,,.5,.8,1018.6,9.7,7.6,4.1
236,부여,2024-12-31,1.8,-4.7,6.6,,1,-6.6,1020.5,9.7,0,3.3
238,금산,2024-06-01,18.9,14.7,25.1,0,1.4,10.9,990.6,14.5,4,24.7
238,금산,2024-06-02,18.3,10.7,25.6,,1.1,10.3,990.2,14.5,2.8,22.9
238,금산,2024-06-03,18.8,10.6,26.7,,.9,11,990.5,14.5,1.1,24.2
238,금산,2024-06-04,19.8,13.2,27.6,,1.1,8.4,995.4,14.5,0,26.4
238,금산,2024-06-05,20.9,11,29.7,,1.1,12.4,997.8,14.5,6.8,26.5
238,금산,2024-06-06,21.5,16.3,28.6,0,1,13.8,996.3,14.5,6.3,28
238,금산,2024-06-07,21.2,13.5,28.1,,.8,13.5,993.4,14.5,8.3,25.6
238,금산,2024-06-08,19.3,17.5,22.9,3.9,1,17.5,989.3,14.6,7.8,22.4
238,금산,2024-06-09,22.3,17.5,29.4,,.9,16.8,988.1,14.6,4.5,26.7
238,금산,2024-06-10,23.7,15.9,31.7,,1,15.8,988.2,14.6,.5,27.8
238,금산,2024-06-11,24.4,17.2,31.3,,1.1,16.1,987.5,14.6,1.8,29.1
238,금산,2024-06-12,24.4,16.2,32.9,,1,13.1,985.8,14.6,1.4,30.2
238,금산,2024-06-13,24.7,15.5,33.8,,1,13.4,984.8,14.6,1.1,30.6
238,금산,2024-06-14,25.2,17.1,32.4,0,1.2,16.6,985.4,14.6,4.6,30.2
238,금산,2024-06-15,24.3,20.1,29.7,0,1.3,18.6,983.8,14.6,5.9,30
238,금산,2024-06-16,23.4,18.8,29.7,,1.3,15.6,987,14.6,3.3,30.7
238,금산,2024-06-17,21.6,15.2,27.9,,.7,14.4,988.2,14.6,6.9,25.8
238,금산,2024-06-18,23.8,13.9,32.9,,1.1,13.2,987.5,14.6,0,30
238,금산,2024-06-19,25.6,15.4,36.7,,1,13.8,988.6,14.6,6.3,31.3
238,금산,2024-06-20,23.2,16.7,30,,1.3,14.4,985.1,14.6,7.5,27.3
238,금산,2024-06-21,24.9,16,32.6,,1,16.3,983,14.6,6,30.6
238,금산,2024-06-22,23,21.8,24.4,18.6,.9,21.9,978.7,14.6,9.5,25.4
238,금산,2024-06-23,23.5,21.8,26.9,.8,1.1,21.1,979.8,14.6,8,25
238,금산,2024-06-24,24.5,19.6,29.6,0,1.6,18.2,984.4,14.6,6.9,27.1
238,금산,2024-06-25,22,16,27.4,,1.3,14.5,991.5,14.6,7.6,25.4
238,금산,2024-06-26,22.8,15.7,30.1,,.8,15.1,994.9,14.6,4.8,27.3
238,금산,2024-06-27,21.8,16.5,27.4,,.8,15.3,992,14.6,7,24.5
238,금산,2024-06-28,24.4,16,31.7,,1.1,16.3,987.6,14.6,3.6,28.3
238,금산,2024-06-29,24,20.4,29.3,48.5,1.5,20.5,984.4,14.6,9.1,26.8
238,금산,2024-06-30,24.1,23,25.9,47.9,1.6,22.6,979.5,14.6,8.8,25.4
238,금산,2024-07-01,25.2,21.5,30.1,,.8,20.8,984.3,14.6,4.4,26.9
238,금산,2024-07-02,25.1,20.7,29,28.1,1.8,22.4,984.9,14.6,9.6,25.2
238,금산,2024-07-03,25.3,22.2,29.2,21.2,1.5,21.6,989.3,14.6,6,26.7
238,금산,2024-07-04,27.2,20.6,31.9,0,1.2,21.4,987.9,14.6,1.9,27.4
238,금산,2024-07-05,25.3,22.6,29,1.8,1.7,20.1,985.7,14.5,6.5,27.2
238,금산,2024-07-06,27.6,22.1,30.8,,1.9,22.6,984.8,14.5,8.1,27.4
238,금산,2024-07-07,26.6,23.6,28.6,22.2,1.2,24.1,985,14.5,9.3,26.9
238,금산,2024-07-08,24.4,22.3,27.9,72.5,1.2,23.6,984.1,14.5,10,25.2
238,금산,2024-07-09,23.1,21.3,26.3,44.9,1,22.6,985.4,14.5,9.6,24.6
238,금산,2024-07-10,22.3,21.1,24.6,192.8,.9,22,980.7,14.5,7.5,24.3
238,금산,2024-07-11,23.5,21.4,26.4,,.6,21.5,982.7,14.5,8.1,25.5
238,금산,2024-07-12,24.8,20.7,31,.3,.8,21.3,982.9,14.4,4.8,27.3
238,금산,2024-07-13,24.7,20.2,31.1,0,.9,21.3,986.1,14.4,4.3,26.9
238,금산,2024-07-14,25.5,21.6,29.5,0,1.4,21.4,989.6,14.4,8,27
238,금산,2024-07-15,25.7,21.7,30.9,24.7,1.2,21.7,991.7,14.4,5,28.6
238,금산,2024-07-16,24.1,21.8,27.7,31.4,.9,22.7,991.4,14.4,9.4,26
238,금산,2024-07-17,26.3,21.8,30.2,.1,1.4,22.5,989.5,14.3,9.8,26.6
238,금산,2024-07-18,26.8,24.1,28.8,20.3,2.5,22.3,984.2,14.3,9.4,25.7
238,금산,2024-07-19,24.9,22.9,29.1,1.9,.7,23.2,986.6,14.3,6.9,26.6
238,금산,2024-07-20,26,21.7,31.3,9.3,1.7,22.9,988,14.3,7.6,26.9
238,금산,2024-07-21,27.9,24.6,31.9,24.4,1.7,23.6,988.7,14.3,6.5,28.3
238,금산,2024-07-22,28.7,25.1,32.1,,1.9,22.8,987.4,14.2,6.3,28.5
238,금산,2024-07-23,27.3,25.3,29,0,1.3,23.2,986.2,14.2,9.9,27
238,금산,2024-07-24,27.5,23.8,33.2,0,1.1,23.8,985.7,14.2,6.4,29.7
238,금산,2024-07-25,27.7,23.7,33.4,0,1.1,24,987.3,14.2,5.8,29.4
238,금산,2024-07-26,27.3,24,32.2,2.5,1.1,24.3,990.9,14.1,8.5,28.5
238,금산,2024-07-27,27.5,24.9,32.1,3.1,1.3,24.8,995.4,14.1,8.6,28.5
238,금산,2024-07-28,28.8,24.3,33.7,,1.4,23.1,993.9,14.1,6.3,29.8
238,금산,2024-07-29,27.8,23.8,31.7,,1.6,22.7,990.7,14.1,.9,29.5
238,금산,2024-07-30,28.2,25.2,32.3,,1.3,23,988.8,14,2,30
